time,temp_air,pressure,ghi,precipitation,wind_speed,direction
2022-01-02 22:00:00,283.2646850585937,99347.2375,0.0,0.005032984912395478,8.608089921708364,-163.89467513044468
2022-01-02 23:00:00,282.7948760986328,99413.575,0.0,0.00510326474905014,8.018957011536733,-162.76383592441982
2022-01-03 00:00:00,282.3415832519531,99467.55,0.0,0.005112451314926147,7.641557339384348,-159.95756338895467
2022-01-03 01:00:00,282.00123291015626,99519.2625,0.0,1.640990376472473e-07,7.412043461314932,-158.83663247708034
2022-01-03 02:00:00,281.8630615234375,99541.3375,0.0,1.6391277313232422e-07,7.317028573872617,-157.95922630941658
2022-01-03 03:00:00,281.96893615722655,99540.2125,0.0,1.6391277313232422e-07,7.005256025939103,-157.1433500603585
2022-01-03 04:00:00,281.5739318847656,99512.725,0.0,1.6540288925170898e-07,6.604517833906555,-152.481038250148
2022-01-03 05:00:00,281.5579376220703,99487.025,0.0,1.6540288925170898e-07,6.619525855142924,-147.93633015087067
2022-01-03 06:00:00,281.62969360351565,99464.625,0.0,1.9073486328125e-07,6.684012916410202,-148.00213977713796
2022-01-03 07:00:00,281.7942291259766,99471.325,0.0,1.2211501598358154e-05,5.9828215939666745,-151.8137815862829
2022-01-03 08:00:00,281.79775085449216,99484.0,1.5402222222222224,2.0250678062438965e-05,5.99699681920858,-149.90619081333972
2022-01-03 09:00:00,282.1170654296875,99471.325,29.369388888888892,2.7179718017578125e-05,6.10856309194814,-151.18670944393918
2022-01-03 10:00:00,282.45330200195315,99439.7875,73.36266666666668,7.600337266921997e-05,6.343724085433062,-150.85806667629342
2022-01-03 11:00:00,282.65537414550784,99394.3125,105.75055555555554,0.00036155432452460444,6.2894351188238025,-148.4529979323987
2022-01-03 12:00:00,282.66918029785154,99330.125,87.38633333333337,0.0007587581867483095,6.89334353878529,-151.04987703406445
2022-01-03 13:00:00,282.0869995117188,99248.6875,59.38833333333332,0.0013695985073354678,6.21096825220934,-149.8063927636472
2022-01-03 14:00:00,281.7576507568359,99187.9375,30.08405555555555,0.0019163742656019167,5.9984513608360785,-147.3155705625649
2022-01-03 15:00:00,281.7879272460938,99091.625,20.010111111111087,0.002645435928752704,5.24807091736903,-144.75308376965376
2022-01-03 16:00:00,281.7526580810547,98999.1375,2.4933333333333394,0.0036117285484579043,4.596511819254977,-142.93432359255038
2022-01-03 17:00:00,282.0286560058594,98920.9125,0.0,0.004397135972430988,4.627548411985626,-146.89591673413307
2022-01-03 18:00:00,282.33864135742186,98855.4625,0.0,0.004786506294658465,5.166013260819195,-151.43438945825142
2022-01-03 19:00:00,281.9793762207031,98866.2375,0.0,0.0052045464510229065,4.243285389413415,-158.10382121524128
2022-01-03 20:00:00,282.10535583496096,98790.1,0.0,0.005950758184371807,4.361466902483285,-159.91983147797708
2022-01-03 21:00:00,281.93824462890626,98675.575,0.0,0.006687409008918621,3.429254526865265,-152.70772554326058
2022-01-03 22:00:00,281.74534301757814,98619.85,0.0,0.007334071721015789,3.267357574370035,-146.39533571932557
2022-01-03 23:00:00,281.5961975097656,98541.1125,0.0,0.008113369668899395,3.037262612809948,-140.87642314224402
2022-01-04 00:00:00,281.3579162597656,98419.9,0.0,0.008677974666534282,2.6851870069061654,-139.63146688758195
2022-01-04 01:00:00,281.13686218261716,98340.625,0.0,0.0006515664979815483,2.3805713447673402,-144.61291384384003
2022-01-04 02:00:00,280.98976440429686,98264.9625,0.0,0.0015593525022268295,1.9483999995537191,-155.011520593647
2022-01-04 03:00:00,280.8004577636719,98179.1625,0.0,0.0027124816551804543,1.5858423453034716,-165.32063304784108
2022-01-04 04:00:00,280.5763641357422,98064.375,0.0,0.0038485080003738403,1.2222317616635188,-181.11551163291062
2022-01-04 05:00:00,280.44944763183594,98002.6,0.0,0.004773302748799324,1.2762518545125257,-214.15901028705673
2022-01-04 06:00:00,280.26775817871095,97991.7875,0.0,0.005883173644542694,1.414750139404851,-198.11039807444132
2022-01-04 07:00:00,279.766845703125,97919.9,0.0,0.006421948969364166,1.370965592343057,-128.47014500587653
2022-01-04 08:00:00,279.6485595703125,97880.5125,0.41055555555555556,0.006660611182451248,1.5800224509085432,-139.11590690415505
2022-01-04 09:00:00,279.7328186035156,97918.4125,10.726111111111111,0.006843022257089615,2.170758996134726,-154.07468898635875
